-4.763180164062826294e-01;-3.744782152127108521e-01;9.361923891445056434e-01;-3.468329246227637164e-01;-3.014856418955252360e-01;1.500156478137385785e-01
-4.013025003247520650e-01;-2.874054204684130531e-01;8.718054086112027035e-01;3.001455011841004938e-01;-5.238596790329491659e-01;2.303580750715391312e-01
-2.763644710504795654e-01;-1.836243362365042320e-01;7.087745387514114981e-01;3.234299680451319658e-01;-5.192328820902287756e-01;2.306203781204775316e-01
-1.514264417762958559e-01;-7.984325200466912964e-02;5.457436688917362000e-01;3.467144349061469510e-01;-5.146060851475114939e-01;2.308826811694157932e-01
-2.648841250211213943e-02;2.393783222716593453e-02;3.827127990320607354e-01;3.699989017671618807e-01;-5.099792882047943232e-01;2.311449842183540271e-01
9.844961677216033935e-02;1.277189164590747106e-01;2.196819291722695300e-01;3.932833686281934082e-01;-5.053524912620739329e-01;2.314072872672924830e-01
2.233876460463440905e-01;2.315000006909098129e-01;5.665105931259420413e-02;4.165678354892083379e-01;-5.007256943193567622e-01;2.316695903162307169e-01
3.483256753205278278e-01;3.352810849227449430e-01;-1.063798105470811078e-01;4.398523023502233231e-01;-4.960988973766395360e-01;2.319318933651689507e-01
4.732637045947115095e-01;4.390621691545800176e-01;-2.694106804067564198e-01;4.631367692112381973e-01;-4.914721004339224208e-01;2.321941964141071846e-01
5.982017338689841202e-01;5.428432533864888665e-01;-4.324415502665477362e-01;4.864212360722697248e-01;-4.868453034912019195e-01;2.324564994630455850e-01
7.231397631431677464e-01;6.466243376183239411e-01;-5.954724201262230343e-01;5.097057029332847655e-01;-4.822185065484847488e-01;2.327188025119838466e-01
7.305686755723266312e-01;6.455375769882261139e-01;-6.171727856719980698e-01;-3.431886988510633729e-02;-3.526164575621276165e-01;-4.974817460251956640e-03
7.249410194630769855e-01;6.327988335956268307e-01;-6.231697618494752566e-01;1.114395802054372019e-02;-3.325811361665521604e-01;6.493759901011596919e-03
7.193133633538234539e-01;6.200600902030185546e-01;-6.291667380269566623e-01;1.212001500830085093e-02;-3.291601678333526126e-01;6.745306857451634393e-03
7.136857072445738082e-01;6.073213468104193824e-01;-6.351637142044338491e-01;1.309607199605728779e-02;-3.257391995001555074e-01;6.996853813891492323e-03
7.080580511353242734e-01;5.945826034178200992e-01;-6.411606903819110359e-01;1.407212898381372465e-02;-3.223182311669584577e-01;7.248400770331351120e-03
7.024303950260707419e-01;5.818438600252118231e-01;-6.471576665593923305e-01;1.504818597157085193e-02;-3.188972628337588544e-01;7.499947726771387727e-03
6.968027389168210961e-01;5.691051166326126509e-01;-6.531546427368695173e-01;1.602424295932728879e-02;-3.154762945005617492e-01;7.751494683211246524e-03
6.911750828075715614e-01;5.563663732400133677e-01;-6.591516189143465931e-01;1.700029994708372738e-02;-3.120553261673646439e-01;8.003041639651105321e-03
6.855474266983220266e-01;5.436276298474141955e-01;-6.651485950918237799e-01;1.797635693484015904e-02;-3.086343578341675942e-01;8.254588596090961516e-03
6.799197705890683840e-01;5.308888864548059194e-01;-6.711455712693051856e-01;1.895241392259729152e-02;-3.052133895009679909e-01;8.506135552530999858e-03
6.479794594902874572e-01;5.258234351854818023e-01;-6.701703803154441808e-01;1.992847091035372664e-02;-3.017924211677708857e-01;8.757682508970857788e-03
5.546429534157460983e-01;5.386623322038545103e-01;-6.529267993884112498e-01;-4.508992800185232519e-02;-7.754561842352479528e-02;1.619953513579410961e-02
4.613064473411385147e-01;5.515012292222362111e-01;-6.356832184613659953e-01;-3.172459648377326524e-02;-8.443348750718995821e-02;3.445507809348836992e-02
3.679699412665971003e-01;5.643401262406088081e-01;-6.184396375343330643e-01;-1.835926496570369423e-02;-9.132135659085022228e-02;5.271062105116966490e-02
2.746334351920558525e-01;5.771790232589814051e-01;-6.011960566073002443e-01;-4.993933447634120622e-03;-9.820922567451048635e-02;7.096616400885095988e-02
1.812969291175145492e-01;5.900179202773540021e-01;-5.839524756802672023e-01;8.371398070435444316e-03;-1.050970947581707504e-01;8.922170696653225486e-02
8.796042304290691005e-02;6.028568172957357030e-01;-5.667088947532220589e-01;2.173672958851451467e-02;-1.119849638418358995e-01;1.074772499242265256e-01
-5.376083031634375925e-03;6.156957143141083000e-01;-5.494653138261890168e-01;3.510206110658407874e-02;-1.188728329254961635e-01;1.257327928819078067e-01
-9.871258910617566884e-02;6.285346113324808970e-01;-5.322217328991560858e-01;4.846739262465366016e-02;-1.257607020091564276e-01;1.439883358395890878e-01
-1.920490951807832247e-01;6.413735083508625978e-01;-5.149781519721109424e-01;6.183272414273271317e-02;-1.326485710928215767e-01;1.622438787972833585e-01
-2.357412259972936908e-01;5.467242543270053323e-01;-4.345365580104842973e-01;7.519805566080228765e-02;-1.395364401764818407e-01;1.804994217549646673e-01
-2.463371066418031385e-01;3.804162329417036803e-01;-3.119629553591533044e-01;-6.511968383513195846e-01;-3.976497683595658361e-01;4.256378402508964598e-02
-2.569329872863125863e-01;2.141082115564021393e-01;-1.893893527078224781e-01;-6.405642694696165318e-01;-3.820821125601717716e-01;2.976106793650327292e-02
-2.675288679308295281e-01;4.780019017098234568e-02;-6.681575005640442988e-02;-6.299317005879059295e-01;-3.665144567607666048e-01;1.695835184790779604e-02
-2.781247485753389759e-01;-1.185078312143191814e-01;5.575785259492642421e-02;-6.192991317062029877e-01;-3.509468009613725403e-01;4.155635759321419515e-03
-2.887206292198484792e-01;-2.848158525996208890e-01;1.783314552462574032e-01;-6.086665628244999349e-01;-3.353791451619784758e-01;-8.647080329264958745e-03
-2.993165098643579269e-01;-4.511238739849223744e-01;3.009050578975882573e-01;-5.980339939427968821e-01;-3.198114893625844113e-01;-2.144979641785133007e-02
-3.099123905088748687e-01;-6.174318953703421542e-01;4.234786605490062361e-01;-5.874014250610863908e-01;-3.042438335631792445e-01;-3.425251250644680695e-02
-3.205082711533843165e-01;-7.837399167556436952e-01;5.460522632003371735e-01;-5.767688561793833379e-01;-2.886761777637851800e-01;-4.705522859503318694e-02
-3.320965982258576310e-01;-9.402519599054930399e-01;6.621576322584569185e-01;-5.661362872976802851e-01;-2.731085219643910600e-01;-5.985794468361956000e-02
-3.625414074298489164e-01;-9.106404165799175665e-01;6.553665630443653578e-01;-5.555037184159697938e-01;-2.575408661649859487e-01;-7.266066077221502995e-02
-3.929862166338184970e-01;-8.810288732543632984e-01;6.485754938302786821e-01;-1.556433516318995736e-01;-2.439117781027215770e-01;9.581531557073537375e-02
-4.234310258377881331e-01;-8.514173299288089192e-01;6.417844246161918953e-01;-1.581535223740794527e-01;-2.460847267126262949e-01;9.445838052618253655e-02
-4.538758350417577692e-01;-8.218057866032545400e-01;6.349933554021052196e-01;-1.606636931162593041e-01;-2.482576753225310406e-01;9.310144548162967160e-02
-4.843206442457490546e-01;-7.921942432776788445e-01;6.282022861880135478e-01;-1.631738638584409318e-01;-2.504306239324373129e-01;9.174451043707586295e-02
-5.147654534497186907e-01;-7.625826999521245764e-01;6.214112169739267610e-01;-1.656840346006207831e-01;-2.526035725423420586e-01;9.038757539252301187e-02
-5.452102626536883268e-01;-7.329711566265701972e-01;6.146201477598400853e-01;-1.681942053428006345e-01;-2.547765211522467488e-01;8.903064034797017468e-02
-5.756550718576795012e-01;-7.033596133009947238e-01;6.078290785457485246e-01;-1.707043760849822622e-01;-2.569494697621530488e-01;8.767370530341635215e-02
-6.060998810616491372e-01;-6.737480699754403446e-01;6.010380093316616268e-01;-1.732145468271621414e-01;-2.591224183720577945e-01;8.631677025886350108e-02
-6.365446902656187733e-01;-6.441365266498859654e-01;5.942469401175749510e-01;-1.757247175693419650e-01;-2.612953669819624847e-01;8.495983521431065000e-02
