-5.189502709358645438e-01;4.971722364532003557e-01;6.522373694580014813e-01;1.115734409937451516e-01;1.186015439130446047e+01;4.242785714285521870e-01
-6.785602216747467219e-01;4.998587389162539307e-01;8.625200295564787734e-01;3.651215155278763613e-01;1.121029873913062502e+01;5.361814285713959460e-01
-8.381701724137422538e-01;5.025452413793094486e-01;1.072802689655105501e+00;6.186695900621878019e-01;1.056044308695632594e+01;6.480842857143191971e-01
-9.977801231526244319e-01;5.052317438423630236e-01;1.283085349753582793e+00;8.722176645963191088e-01;9.910587434782492267e+00;7.599871428571630672e-01
-1.157390073891506610e+00;5.079182463054167096e-01;1.493368009852060085e+00;1.125765739130450083e+00;9.260731782608655038e+00;8.718900000000069372e-01
-1.317000024630502253e+00;5.106047487684721720e-01;1.703650669950686591e+00;1.379313813664761579e+00;8.610876130434359510e+00;9.837928571429301883e-01
-1.344659950495096457e+00;5.307117623762206415e-01;1.742692742574316833e+00;1.632861888198892775e+00;7.961020478260523170e+00;1.095695714285773947e+00
-1.240369851485215280e+00;5.682392871286887637e-01;1.610494227722856886e+00;1.886409962733023971e+00;7.311164826086687718e+00;1.207598571428617706e+00
-1.136079752475334104e+00;6.057668118811568858e-01;1.478295712871396717e+00;2.091475666666703592e+00;6.823260888888811770e+00;1.518784320987775160e+00
-1.031789653465378986e+00;6.432943366336516533e-01;1.346097198019842844e+00;2.248059000000111052e+00;6.497308666666435251e+00;2.029252962963325579e+00
-9.274995544554976989e-01;6.808218613861198865e-01;1.213898683168382675e+00;2.404642333333407489e+00;6.171356444444289657e+00;2.539721604938513178e+00
-8.232094554456165225e-01;7.183493861385878976e-01;1.081700168316922728e+00;2.561225666666703482e+00;5.845404222222144952e+00;3.050190246913700776e+00
-7.189193564357353461e-01;7.558769108910561307e-01;9.495016534654626694e-01;2.717808999999999919e+00;5.519451999999999359e+00;3.560658888888888818e+00
-6.146292574257800068e-01;7.934044356435507872e-01;8.173031386139086862e-01;2.874392333333407379e+00;5.193499777777622839e+00;4.071127530864439237e+00
-5.103391584158988303e-01;8.309319603960190204e-01;6.851046237624487389e-01;3.030975666666703816e+00;4.867547555555478134e+00;4.581596172839626391e+00
-4.060490594060176539e-01;8.684594851484870315e-01;5.529061089109885696e-01;3.187558999999999809e+00;4.541595333333333429e+00;5.092064814814814433e+00
-2.794458374384600763e-01;8.104565123153166795e-01;3.993147241379732537e-01;3.218496042944706925e+00;4.735941251534226737e+00;5.116622711656091838e+00
-1.193729310345533479e-01;6.091577931035370153e-01;2.136340344828404625e-01;3.060963650306698369e+00;5.710734380368408303e+00;4.412314490797322186e+00
4.069997536935338056e-02;4.078590738917573510e-01;2.795334482770772677e-02;2.903431257668689369e+00;6.685527509202589869e+00;3.708006269938552091e+00
2.007728817732600257e-01;2.065603546799776868e-01;-1.577273448274250089e-01;2.745898865030680813e+00;7.660320638036771435e+00;3.003698049079782439e+00
3.608457881772805242e-01;5.261635468054914888e-03;-3.434080344826897502e-01;2.588366472392560347e+00;8.635113766871645780e+00;2.299389828220511856e+00
5.209186945811872249e-01;-1.960370837437246383e-01;-5.290887241378225969e-01;2.430834079754551791e+00;9.609906895705826457e+00;1.595081607361742204e+00
6.809916009850938146e-01;-3.973358029555043025e-01;-7.147694137929552216e-01;2.273301687116543235e+00;1.058470002454000891e+01;8.907733865029721088e-01
8.410645073891143131e-01;-5.986345221674271855e-01;-9.004501034482199628e-01;2.115769294478422324e+00;1.155949315337488414e+01;1.864651656437024130e-01
1.001137413793021125e+00;-7.999332413792068497e-01;-1.086130793103352810e+00;1.984459534161465255e+00;1.214117365217362554e+01;-3.179168074533702537e-01
1.161210320196927714e+00;-1.001231960590986514e+00;-1.271811482758485656e+00;1.931817670807439047e+00;1.154351626086940108e+01;-2.225200372670546600e-01
1.270559678217861865e+00;-1.129930059406023979e+00;-1.391385886138687633e+00;1.879175807453412617e+00;1.094585886956517840e+01;-1.271232670807390663e-01
1.227738391089126857e+00;-1.040826297029739944e+00;-1.312641430693102018e+00;1.826533944099348883e+00;1.034820147826052938e+01;-3.172649689435569353e-02
1.184917103960422047e+00;-9.517225346535193031e-01;-1.233896975247572581e+00;1.773892080745322453e+00;9.750544086956304923e+00;6.367027329195995566e-02
1.142095816831717237e+00;-8.626187722772986621e-01;-1.155152519802042921e+00;1.721250217391296244e+00;9.152886695652082238e+00;1.590670434782754938e-01
