8.838160563558848937e-01;1.225084367039912109e-01;7.895766499788527959e-01;3.444918910623476771e-01;-2.845648359801734029e-01;-4.518291862901484546e-01
7.826570661731097056e-01;3.252448901499528644e-02;6.776104327130457738e-01;2.620842334526163886e-01;-2.358252701723840272e-01;-2.200947149405449443e-01
6.024817935858129969e-01;-6.229133941638164557e-02;5.071455356073194531e-01;1.064626888514617759e-01;-2.149940203571746311e-01;-9.109345465604263073e-03
4.223065209985161772e-01;-1.571071678477585776e-01;3.366806385015929659e-01;8.714381956527468553e-02;-1.358702960832829654e-01;-4.002239002802716883e-02
2.421312484112194130e-01;-2.519229962791355026e-01;1.662157413958665342e-01;2.829027401848852596e-01;1.288122469636389031e-02;-3.254170405624334794e-01
6.195597582392262104e-02;-3.467388247105124277e-01;-4.249155709859912290e-03;4.179888872835931246e-01;1.069041033572879079e-01;-4.831952017193745230e-01
-1.182192967633742681e-01;-4.415546531418894638e-01;-1.747140528155863570e-01;4.414796972633441841e-01;1.144683029576942929e-01;-2.024419762171412729e-01
-2.983945693506709351e-01;-5.363704815732663889e-01;-3.451789499213126500e-01;2.707418426982292625e-01;6.055910310534182855e-02;-4.431846686154687909e-01
-4.785698419379678659e-01;-6.311863100046433139e-01;-5.156438470270391372e-01;1.119419382448628431e-01;-7.117757456437891206e-02;-2.710009896058714896e-01
-6.587451145252645190e-01;-7.260021384360202390e-01;-6.861087441327655689e-01;1.223748943181418025e-01;-1.010209037184909148e-01;2.131548599701223179e-02
-8.389203871125614498e-01;-8.208179668673971641e-01;-8.565736412384920007e-01;2.543365469169852622e-01;-1.262721720492802346e-01;-9.221231636483229275e-04
-8.578897245638934521e-01;-8.124199725560153906e-01;-8.576059057020619658e-01;4.530995230815179631e-01;-3.447391589520589772e-01;-2.397947314263960961e-01
-7.476597099952246861e-01;-7.213007123891024275e-01;-7.228454877811621992e-01;6.351011459148696581e-01;-7.341894893087163032e-01;1.200201654707436401e-02
-6.374296954265559201e-01;-6.301814522221894643e-01;-5.880850698602625437e-01;4.661144748499430612e-01;-9.532529664227131772e-01;2.221697259311349593e-01
-5.271996808578871541e-01;-5.390621920552765012e-01;-4.533246519393628882e-01;4.491391687010670708e-01;-6.696877841981830892e-01;1.126837935529630269e-01
-4.169696662892183325e-01;-4.479429318883635935e-01;-3.185642340184631771e-01;4.447818476575123303e-01;-3.734918876785293662e-01;-1.585832118620189579e-01
-3.067396517205496775e-01;-3.568236717214506859e-01;-1.838038160975634938e-01;4.526668985473956686e-01;-3.447164915431151222e-01;-1.667027014589843870e-01
-1.965096371518808560e-01;-2.657044115545376672e-01;-4.904339817666383827e-02;4.917986520808065309e-01;-3.192291441389557560e-01;-1.488899355271453284e-01
-8.627962258321203448e-02;-1.745851513876247318e-01;8.571701974423591441e-02;3.579277094749306332e-01;-2.450297033490183574e-01;-8.201211277462161497e-02
2.395039198545665868e-02;-8.346589122071181033e-02;2.204774376651356393e-01;7.592996152880297778e-02;-1.115958319871085819e-01;9.776729075039983230e-02
1.341804065541253588e-01;7.653368946201115526e-03;3.552378555860352116e-01;-2.377205076205612388e-01;2.486347852477229295e-02;2.274448644728165880e-01
1.847022628322357307e-01;8.903235406913198591e-02;4.145602319571664585e-01;-4.835161700510864913e-01;1.027633924814749938e-01;2.795947895087522173e-01
1.713548748798381094e-01;1.599922604017061378e-01;3.931872588491422960e-01;-4.565249288847555431e-01;1.705605148674575189e-01;6.238664884822908707e-01
1.580074869274405158e-01;2.309521667342803175e-01;3.718142857411181335e-01;-5.421676552236589508e-01;1.022274326064015193e-01;3.297819750265912897e-01
1.446600989750429223e-01;3.019120730668544694e-01;3.504413126330939710e-01;-3.959070262548389785e-01;-3.668917221541850848e-02;-7.424430712433961466e-01
1.313127110226453009e-01;3.728719793994285658e-01;3.290683395250698084e-01;1.523231020779887146e-01;-1.378791901717671686e-01;-6.643939902248104934e-01
1.179653230702477351e-01;4.438318857320027178e-01;3.076953664170456459e-01;8.127242346245479032e-01;-1.923093945617501965e-01;1.028384532956655439e-01
1.046179351178501277e-01;5.147917920645769252e-01;2.863223933090214834e-01;9.983710005192206749e-01;-2.156633181720224168e-01;5.238905210656793487e-01
9.127054716545253410e-02;5.857516983971510216e-01;2.649494202009973209e-01;-5.887505936237185517e-02;-5.649952447411152878e-01;-5.432573683211766591e-01
7.792315921305492665e-02;6.567116047297252290e-01;2.435764470929731307e-01;-2.358702650437357329e-01;-5.859720363432654455e-01;-1.671889110437637660e-01
6.457577126065733308e-02;7.276715110622993254e-01;2.222034739849489404e-01;2.150553822188194797e-01;-2.859342189218551100e-01;5.784400722728049171e-01
6.041415487371214893e-02;7.469554396163947674e-01;2.085502945087263915e-01;7.161035543887854515e-02;-1.944304660670276852e-01;2.731969351144151736e-01
7.751815236104790674e-02;6.466063703125771722e-01;2.127689017837064434e-01;-9.847169441579291249e-02;-2.807091213046256084e-01;8.795807987057180366e-02
9.462214984838367149e-02;5.462573010087593550e-01;2.169875090586864952e-01;2.585976350144554292e-01;-3.473528182020607091e-01;1.123798966949120931e-01
1.117261473357194224e-01;4.459082317049415933e-01;2.212061163336665470e-01;8.060937253247724144e-01;-4.231007547293197946e-01;2.270184565337744487e-01
